route_id,service_id,trip_id,direction_id,trip_headsign,block_id,shape_id,wheelchair_accessible,bikes_allowed
147,224,26293_6_0,0,Галицьке перехрестя (593),26293,6177,0,0
147,224,26293_6_1,1,Залізничний вокзал (191),26293,6176,0,0
147,224,26293_7_0,0,Галицьке перехрестя (593),26293,6177,0,0
147,224,26293_7_1,1,Залізничний вокзал (191),26293,6176,0,0
147,224,26293_8_0,0,Галицьке перехрестя (593),26293,6177,0,0
1006,224,26294_0_1,1,Приміський вокзал (111),26294,6117,0,0
1006,224,26294_1_0,0,Медової Печери (270),26294,6118,0,0
1006,224,26294_1_1,1,Приміський вокзал (111),26294,6117,0,0
1006,224,26294_2_0,0,Медової Печери (270),26294,6118,0,0
1006,224,26294_2_1,1,Приміський вокзал (111),26294,6117,0,0
1006,224,26294_3_0,0,Медової Печери (270),26294,6118,0,0
1006,224,26294_3_1,1,Приміський вокзал (111),26294,6117,0,0
1006,224,26294_4_0,0,Медової Печери (270),26294,6118,0,0
1006,224,26294_4_1,1,Приміський вокзал (111),26294,6117,0,0
1006,224,26294_5_0,0,Медової Печери (270),26294,6118,0,0
1006,224,26294_5_1,1,Приміський вокзал (111),26294,6117,0,0
1006,224,26294_6_0,0,Медової Печери (270),26294,6118,0,0
1006,224,26294_6_1,1,Приміський вокзал (111),26294,6117,0,0
1006,224,26294_7_0,0,Медової Печери (270),26294,6118,0,0
1006,224,26294_7_1,1,Приміський вокзал (111),26294,6117,0,0
1006,224,26294_8_0,0,Медової Печери (270),26294,6118,0,0
1006,224,26294_8_1,1,Приміський вокзал (111),26294,6117,0,0
1006,224,26295_0_1,1,Приміський вокзал (111),26295,6117,0,0
1006,224,26295_1_0,0,Медової Печери (270),26295,6118,0,0
1006,224,26295_1_1,1,Приміський вокзал (111),26295,6117,0,0
1006,224,26295_2_0,0,Медової Печери (270),26295,6118,0,0
1006,224,26295_2_1,1,Приміський вокзал (111),26295,6117,0,0
1006,224,26295_3_0,0,Медової Печери (270),26295,6118,0,0
1006,224,26295_3_1,1,Приміський вокзал (111),26295,6117,0,0
1006,224,26295_4_0,0,Медової Печери (270),26295,6118,0,0
1006,224,26295_4_1,1,Приміський вокзал (111),26295,6117,0,0
1006,224,26295_5_0,0,Медової Печери (270),26295,6118,0,0
1006,224,26295_5_1,1,Приміський вокзал (111),26295,6117,0,0
1006,224,26295_6_0,0,Медової Печери (270),26295,6118,0,0
1006,224,26295_6_1,1,Приміський вокзал (111),26295,6117,0,0
1006,224,26295_7_0,0,Медової Печери (270),26295,6118,0,0
1006,224,26295_7_1,1,Приміський вокзал (111),26295,6117,0,0
1006,224,26295_8_0,0,Медової Печери (270),26295,6118,0,0
1006,224,26295_8_1,1,Приміський вокзал (111),26295,6117,0,0
1006,224,26296_0_0,0,Медової Печери (270),26296,6118,0,0
1006,224,26296_0_1,1,Приміський вокзал (111),26296,6117,0,0
1006,224,26296_1_0,0,Медової Печери (270),26296,6118,0,0
1006,224,26296_1_1,1,Приміський вокзал (111),26296,6117,0,0
1006,224,26296_2_0,0,Медової Печери (270),26296,6118,0,0
1006,224,26296_2_1,1,Приміський вокзал (111),26296,6117,0,0
1006,224,26296_3_0,0,Медової Печери (270),26296,6118,0,0
1006,224,26296_3_1,1,Приміський вокзал (111),26296,6117,0,0
1006,224,26296_4_0,0,Медової Печери (270),26296,6118,0,0
1006,224,26296_4_1,1,Приміський вокзал (111),26296,6117,0,0
1006,224,26296_5_0,0,Медової Печери (270),26296,6118,0,0
1006,224,26296_5_1,1,Приміський вокзал (111),26296,6117,0,0
1006,224,26296_6_0,0,Медової Печери (270),26296,6118,0,0
1006,224,26296_6_1,1,Приміський вокзал (111),26296,6117,0,0
1006,224,26296_7_0,0,Медової Печери (270),26296,6118,0,0
1006,224,26296_7_1,1,Приміський вокзал (111),26296,6117,0,0
1006,224,26296_8_0,0,Медової Печери (270),26296,6118,0,0
1006,224,26297_0_0,0,Медової Печери (270),26297,6118,0,0
1006,224,26297_0_1,1,Приміський вокзал (111),26297,6117,0,0
1006,224,26297_1_0,0,Медової Печери (270),26297,6118,0,0
1006,224,26297_1_1,1,Приміський вокзал (111),26297,6117,0,0
1006,224,26297_2_0,0,Медової Печери (270),26297,6118,0,0
1006,224,26297_2_1,1,Приміський вокзал (111),26297,6117,0,0
1006,224,26297_3_0,0,Медової Печери (270),26297,6118,0,0
1006,224,26297_3_1,1,Приміський вокзал (111),26297,6117,0,0
1006,224,26297_4_0,0,Медової Печери (270),26297,6118,0,0
1006,224,26297_4_1,1,Приміський вокзал (111),26297,6117,0,0
1006,224,26297_5_0,0,Медової Печери (270),26297,6118,0,0
1006,224,26297_5_1,1,Приміський вокзал (111),26297,6117,0,0
1006,224,26297_6_0,0,Медової Печери (270),26297,6118,0,0
1006,224,26297_6_1,1,Приміський вокзал (111),26297,6117,0,0
1006,224,26297_7_0,0,Медової Печери (270),26297,6118,0,0
1006,224,26297_7_1,1,Приміський вокзал (111),26297,6117,0,0
1006,224,26297_8_0,0,Медової Печери (270),26297,6118,0,0
1006,31,26313_0_1,1,Приміський вокзал (111),26313,6117,0,0
1006,31,26313_1_0,0,Медової Печери (270),26313,6118,0,0
1006,31,26313_1_1,1,Приміський вокзал (111),26313,6117,0,0
1006,31,26313_2_0,0,Медової Печери (270),26313,6118,0,0
1006,31,26313_2_1,1,Приміський вокзал (111),26313,6117,0,0
1006,31,26313_3_0,0,Медової Печери (270),26313,6118,0,0
1006,31,26313_3_1,1,Приміський вокзал (111),26313,6117,0,0
1006,31,26313_4_0,0,Медової Печери (270),26313,6118,0,0
1006,31,26313_4_1,1,Приміський вокзал (111),26313,6117,0,0
1006,31,26313_5_0,0,Медової Печери (270),26313,6118,0,0
1006,31,26313_5_1,1,Приміський вокзал (111),26313,6117,0,0
1006,31,26313_6_0,0,Медової Печери (270),26313,6118,0,0
1006,31,26313_6_1,1,Приміський вокзал (111),26313,6117,0,0
1006,31,26313_7_0,0,Медової Печери (270),26313,6118,0,0
1006,31,26314_0_1,1,Приміський вокзал (111),26314,6117,0,0
1006,31,26314_1_0,0,Медової Печери (270),26314,6118,0,0
1006,31,26314_1_1,1,Приміський вокзал (111),26314,6117,0,0
1006,31,26314_2_0,0,Медової Печери (270),26314,6118,0,0
1006,31,26314_2_1,1,Приміський вокзал (111),26314,6117,0,0
1006,31,26314_3_0,0,Медової Печери (270),26314,6118,0,0
1006,31,26314_3_1,1,Приміський вокзал (111),26314,6117,0,0
1006,31,26314_4_0,0,Медової Печери (270),26314,6118,0,0
1006,31,26314_4_1,1,Приміський вокзал (111),26314,6117,0,0
1006,31,26314_5_0,0,Медової Печери (270),26314,6118,0,0
1006,31,26314_5_1,1,Приміський вокзал (111),26314,6117,0,0
1006,31,26314_6_0,0,Медової Печери (270),26314,6118,0,0
1006,31,26314_6_1,1,Приміський вокзал (111),26314,6117,0,0
1006,31,26315_0_1,1,Приміський вокзал (111),26315,6117,0,0
1006,31,26315_1_0,0,Медової Печери (270),26315,6118,0,0
1006,31,26315_1_1,1,Приміський вокзал (111),26315,6117,0,0
1006,31,26315_2_0,0,Медової Печери (270),26315,6118,0,0
1006,31,26315_2_1,1,Приміський вокзал (111),26315,6117,0,0
1006,31,26315_3_0,0,Медової Печери (270),26315,6118,0,0
1006,31,26315_3_1,1,Приміський вокзал (111),26315,6117,0,0
1006,31,26315_4_0,0,Медової Печери (270),26315,6118,0,0
1006,31,26315_4_1,1,Приміський вокзал (111),26315,6117,0,0
1006,31,26315_5_0,0,Медової Печери (270),26315,6118,0,0
1006,31,26315_5_1,1,Приміський вокзал (111),26315,6117,0,0
1006,31,26315_6_0,0,Медової Печери (270),26315,6118,0,0
1006,31,26315_6_1,1,Приміський вокзал (111),26315,6117,0,0
1006,31,26315_7_0,0,Медової Печери (270),26315,6118,0,0
1006,31,26316_0_1,1,Приміський вокзал (111),26316,6117,0,0
1006,31,26316_1_0,0,Медової Печери (270),26316,6118,0,0
1006,31,26316_1_1,1,Приміський вокзал (111),26316,6117,0,0
1006,31,26316_2_0,0,Медової Печери (270),26316,6118,0,0
1006,31,26316_2_1,1,Приміський вокзал (111),26316,6117,0,0
1006,31,26316_3_0,0,Медової Печери (270),26316,6118,0,0
1006,31,26316_3_1,1,Приміський вокзал (111),26316,6117,0,0
1006,31,26316_4_0,0,Медової Печери (270),26316,6118,0,0
1006,31,26316_4_1,1,Приміський вокзал (111),26316,6117,0,0
1006,31,26316_5_0,0,Медової Печери (270),26316,6118,0,0
1006,31,26316_5_1,1,Приміський вокзал (111),26316,6117,0,0
1006,31,26316_6_0,0,Медової Печери (270),26316,6118,0,0
1006,31,26316_6_1,1,Приміський вокзал (111),26316,6117,0,0
1006,31,26316_7_0,0,Медової Печери (270),26316,6118,0,0
1006,31,26317_0_0,0,Медової Печери (270),26317,6118,0,0
1006,31,26317_0_1,1,Приміський вокзал (111),26317,6117,0,0
1006,31,26317_1_0,0,Медової Печери (270),26317,6118,0,0
1006,31,26317_1_1,1,Приміський вокзал (111),26317,6117,0,0
1006,31,26317_2_0,0,Медової Печери (270),26317,6118,0,0
1006,31,26317_2_1,1,Приміський вокзал (111),26317,6117,0,0
1006,31,26317_3_0,0,Медової Печери (270),26317,6118,0,0
1006,31,26317_3_1,1,Приміський вокзал (111),26317,6117,0,0
1006,31,26317_4_0,0,Медової Печери (270),26317,6118,0,0
1006,31,26317_4_1,1,Приміський вокзал (111),26317,6117,0,0
1006,31,26317_5_0,0,Медової Печери (270),26317,6118,0,0
1006,31,26317_5_1,1,Приміський вокзал (111),26317,6117,0,0
1006,31,26317_6_0,0,Медової Печери (270),26317,6118,0,0
1006,31,26317_6_1,1,Приміський вокзал (111),26317,6117,0,0
1006,31,26318_0_0,0,Медової Печери (270),26318,6118,0,0
1006,31,26318_0_1,1,Приміський вокзал (111),26318,6117,0,0
1006,31,26318_1_0,0,Медової Печери (270),26318,6118,0,0
1006,31,26318_1_1,1,Приміський вокзал (111),26318,6117,0,0
1006,31,26318_2_0,0,Медової Печери (270),26318,6118,0,0
1006,31,26318_2_1,1,Приміський вокзал (111),26318,6117,0,0
1006,31,26318_3_0,0,Медової Печери (270),26318,6118,0,0
1006,31,26318_3_1,1,Приміський вокзал (111),26318,6117,0,0
1006,31,26318_4_0,0,Медової Печери (270),26318,6118,0,0
1006,31,26318_4_1,1,Приміський вокзал (111),26318,6117,0,0
1006,31,26318_5_0,0,Медової Печери (270),26318,6118,0,0
1006,31,26318_5_1,1,Приміський вокзал (111),26318,6117,0,0
1006,31,26318_6_0,0,Медової Печери (270),26318,6118,0,0
1006,31,26318_6_1,1,Приміський вокзал (111),26318,6117,0,0
1006,31,26319_0_0,0,Медової Печери (270),26319,6118,0,0
1006,31,26319_0_1,1,Приміський вокзал (111),26319,6117,0,0
1006,31,26319_1_0,0,Медової Печери (270),26319,6118,0,0
1006,31,26319_1_1,1,Приміський вокзал (111),26319,6117,0,0
1006,31,26319_2_0,0,Медової Печери (270),26319,6118,0,0
1006,31,26319_2_1,1,Приміський вокзал (111),26319,6117,0,0
1006,31,26319_3_0,0,Медової Печери (270),26319,6118,0,0
1006,31,26319_3_1,1,Приміський вокзал (111),26319,6117,0,0
1006,31,26319_4_0,0,Медової Печери (270),26319,6118,0,0
1006,31,26319_4_1,1,Приміський вокзал (111),26319,6117,0,0
1006,31,26319_5_0,0,Медової Печери (270),26319,6118,0,0
1006,31,26319_5_1,1,Приміський вокзал (111),26319,6117,0,0
1006,31,26319_6_0,0,Медової Печери (270),26319,6118,0,0
1006,31,26319_6_1,1,Приміський вокзал (111),26319,6117,0,0
1006,31,26320_0_0,0,Медової Печери (270),26320,6118,0,0
1006,31,26320_0_1,1,Приміський вокзал (111),26320,6117,0,0
1006,31,26320_1_0,0,Медової Печери (270),26320,6118,0,0
1006,31,26320_1_1,1,Приміський вокзал (111),26320,6117,0,0
1006,31,26320_2_0,0,Медової Печери (270),26320,6118,0,0
1006,31,26320_2_1,1,Приміський вокзал (111),26320,6117,0,0
1006,31,26320_3_0,0,Медової Печери (270),26320,6118,0,0
1006,31,26320_3_1,1,Приміський вокзал (111),26320,6117,0,0
1006,31,26320_4_0,0,Медової Печери (270),26320,6118,0,0
1006,31,26320_4_1,1,Приміський вокзал (111),26320,6117,0,0
1006,31,26320_5_0,0,Медової Печери (270),26320,6118,0,0
1006,31,26320_5_1,1,Приміський вокзал (111),26320,6117,0,0
1006,31,26320_6_0,0,Медової Печери (270),26320,6118,0,0
1006,31,26320_6_1,1,Приміський вокзал (111),26320,6117,0,0
102,64,26559_0_0,0,Рясне-2 (655),26559,7076,0,0
102,64,26559_0_1,1,Санта Барбара (459),26559,7077,0,0
102,64,26559_1_0,0,Рясне-2 (655),26559,7076,0,0
102,64,26559_1_1,1,Санта Барбара (459),26559,7077,0,0
102,64,26559_2_0,0,Рясне-2 (655),26559,7076,0,0
102,64,26559_2_1,1,Санта Барбара (459),26559,7077,0,0
102,64,26559_3_0,0,Рясне-2 (655),26559,7076,0,0
102,64,26559_3_1,1,Санта Барбара (459),26559,7077,0,0
102,64,26559_4_0,0,Рясне-2 (655),26559,7076,0,0
102,64,26560_0_0,0,Рясне-2 (655),26560,7076,0,0
102,64,26560_0_1,1,Санта Барбара (459),26560,7077,0,0
102,64,26560_1_0,0,Рясне-2 (655),26560,7076,0,0
102,64,26560_1_1,1,Санта Барбара (459),26560,7077,0,0
102,64,26560_2_0,0,Рясне-2 (655),26560,7076,0,0
102,64,26560_2_1,1,Санта Барбара (459),26560,7077,0,0
102,64,26560_3_0,0,Рясне-2 (655),26560,7076,0,0
102,64,26560_3_1,1,Санта Барбара (459),26560,7077,0,0
102,64,26560_4_0,0,Рясне-2 (655),26560,7076,0,0
102,64,26561_0_0,0,Рясне-2 (655),26561,7076,0,0
102,64,26561_0_1,1,Санта Барбара (459),26561,7077,0,0
102,64,26561_1_0,0,Рясне-2 (655),26561,7076,0,0
102,64,26561_1_1,1,Санта Барбара (459),26561,7077,0,0
102,64,26561_2_0,0,Рясне-2 (655),26561,7076,0,0
102,64,26561_2_1,1,Санта Барбара (459),26561,7077,0,0
102,64,26561_3_0,0,Рясне-2 (655),26561,7076,0,0
102,64,26561_3_1,1,Санта Барбара (459),26561,7077,0,0
102,64,26561_4_0,0,Рясне-2 (655),26561,7076,0,0
102,64,26562_0_0,0,Рясне-2 (655),26562,7076,0,0
102,64,26562_0_1,1,Санта Барбара (459),26562,7077,0,0
102,64,26562_1_0,0,Рясне-2 (655),26562,7076,0,0
102,64,26562_1_1,1,Санта Барбара (459),26562,7077,0,0
102,64,26562_2_0,0,Рясне-2 (655),26562,7076,0,0
102,64,26562_2_1,1,Санта Барбара (459),26562,7077,0,0
102,64,26562_3_0,0,Рясне-2 (655),26562,7076,0,0
102,64,26562_3_1,1,Санта Барбара (459),26562,7077,0,0
102,64,26562_4_0,0,Рясне-2 (655),26562,7076,0,0
102,64,26563_0_0,0,Рясне-2 (655),26563,7076,0,0
102,64,26563_0_1,1,Санта Барбара (459),26563,7077,0,0
102,64,26563_1_0,0,Рясне-2 (655),26563,7076,0,0
102,64,26563_1_1,1,Санта Барбара (459),26563,7077,0,0
102,64,26563_2_0,0,Рясне-2 (655),26563,7076,0,0
102,64,26563_2_1,1,Санта Барбара (459),26563,7077,0,0
102,64,26563_3_0,0,Рясне-2 (655),26563,7076,0,0
102,64,26563_3_1,1,Санта Барбара (459),26563,7077,0,0
102,64,26563_4_0,0,Рясне-2 (655),26563,7076,0,0
102,64,26564_0_0,0,Рясне-2 (655),26564,7076,0,0
102,64,26564_0_1,1,Санта Барбара (459),26564,7077,0,0
102,64,26564_1_0,0,Рясне-2 (655),26564,7076,0,0
102,64,26564_1_1,1,Санта Барбара (459),26564,7077,0,0
102,64,26564_2_0,0,Рясне-2 (655),26564,7076,0,0
102,64,26564_2_1,1,Санта Барбара (459),26564,7077,0,0
102,64,26564_3_0,0,Рясне-2 (655),26564,7076,0,0
102,64,26564_3_1,1,Санта Барбара (459),26564,7077,0,0
102,64,26564_4_0,0,Рясне-2 (655),26564,7076,0,0
102,64,26565_0_0,0,Рясне-2 (655),26565,7076,0,0
102,64,26565_0_1,1,Санта Барбара (459),26565,7077,0,0
102,64,26565_1_0,0,Рясне-2 (655),26565,7076,0,0
102,64,26565_1_1,1,Санта Барбара (459),26565,7077,0,0
102,64,26565_2_0,0,Рясне-2 (655),26565,7076,0,0
102,64,26565_2_1,1,Санта Барбара (459),26565,7077,0,0
102,64,26565_3_0,0,Рясне-2 (655),26565,7076,0,0
102,64,26565_3_1,1,Санта Барбара (459),26565,7077,0,0
102,64,26566_0_0,0,Рясне-2 (655),26566,7076,0,0
102,64,26566_0_1,1,Санта Барбара (459),26566,7077,0,0
102,64,26566_1_0,0,Рясне-2 (655),26566,7076,0,0
102,64,26566_1_1,1,Санта Барбара (459),26566,7077,0,0
102,64,26566_2_0,0,Рясне-2 (655),26566,7076,0,0
102,64,26566_2_1,1,Санта Барбара (459),26566,7077,0,0
102,64,26566_3_0,0,Рясне-2 (655),26566,7076,0,0
102,64,26566_3_1,1,Санта Барбара (459),26566,7077,0,0
102,64,26567_0_1,1,Санта Барбара (459),26567,7077,0,0
102,64,26567_1_0,0,Рясне-2 (655),26567,7076,0,0
102,64,26567_1_1,1,Санта Барбара (459),26567,7077,0,0
